AccidentUID,AccidentType,AccidentType_de,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_en,AccidentHour,AccidentHour_text
B1EF6C1F07820120E0430A8394270120,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664768","1211819",LU,"1061","2011","11",November,November,aw403,Mittwoch,Wednesday,"05",05h-06h
B27F17EA80820114E0430A8394270114,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2631113","1230274",LU,"1139","2011","11",November,November,aw403,Mittwoch,Wednesday,"23",23h-00h
B356570BE2190050E0430A8394270050,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2669113","1216923",LU,"1052","2011","11",November,November,aw404,Donnerstag,Thursday,"06",06h-07h
B1FF618916FA01ECE0430A83942701EC,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2671175","1219086",LU,"1033","2011","11",November,November,aw404,Donnerstag,Thursday,"08",08h-09h
B1DB57D6450E01FAE0430A83942701FA,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2657068","1228657",LU,"1081","2011","11",November,November,aw404,Donnerstag,Thursday,"11",11h-12h
B20638E097D3001AE0430A839427001A,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt430,Autobahn,Motorway,"2651576","1225483",LU,"1103","2011","11",November,November,aw404,Donnerstag,Thursday,"18",18h-19h
B35641C99C380042E0430A8394270042,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665687","1210504",LU,"1061","2011","11",November,November,aw405,Freitag,Friday,"16",16h-17h
B3967A44EBA201CCE0430A83942701CC,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,true,true,false,rt432,Hauptstrasse,Principal road,"2666232","1211808",LU,"1061","2011","11",November,November,aw405,Freitag,Friday,"17",17h-18h
B382086236AA0084E0430A8394270084,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2643398","1222270",LU,"1128","2011","11",November,November,aw405,Freitag,Friday,"20",20h-21h
B439F7A4AB030172E0430A8394270172,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2640821","1226301",LU,"1137","2011","11",November,November,aw406,Samstag,Saturday,"03",03h-04h
B35656FAC7AD009CE0430A839427009C,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2663975","1212954",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"15",15h-16h
B3981C2A740C0108E0430A8394270108,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665385","1212048",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"15",15h-16h
B439F7A4ADE70172E0430A8394270172,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2663588","1214375",LU,"1024","2011","11",November,November,aw406,Samstag,Saturday,"17",17h-18h
B50F085479A00070E0430A8394270070,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2664935","1209022",LU,"1059","2011","11",November,November,aw406,Samstag,Saturday,"23",23h-00h
B20638227B3B0084E0430A8394270084,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2639105","1232797",LU,"1140","2011","11",November,November,aw407,Sonntag,Sunday,"19",19h-20h
B46F8006533E0084E0430A8394270084,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2665224","1210731",LU,"1061","2011","11",November,November,aw401,Montag,Monday,"15",15h-16h
B31E259C3C670008E0430A8394270008,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663968","1213422",LU,"1024","2011","11",November,November,aw401,Montag,Monday,"21",21h-22h
B25E8ACF1C160022E0430A8394270022,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2657383","1228572",LU,"1081","2011","11",November,November,aw402,Dienstag,Tuesday,"07",07h-08h
B381DAB22166013CE0430A839427013C,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2657655","1228468",LU,"1081","2011","11",November,November,aw402,Dienstag,Tuesday,"07",07h-08h
B6F3FCA6A815009AE0430A839427009A,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2662614","1229629",LU,"1030","2011","11",November,November,aw402,Dienstag,Tuesday,"10",10h-11h
B445E513EEEC0152E0430A8394270152,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2662012","1211754",LU,"1061","2011","11",November,November,aw402,Dienstag,Tuesday,"14",14h-15h
B3FC46D2528600F8E0430A83942700F8,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2670159","1216391",LU,"1053","2011","11",November,November,aw402,Dienstag,Tuesday,"16",16h-17h
B201C1DA67210016E0430A8394270016,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2667644","1208048",LU,"1058","2011","11",November,November,aw402,Dienstag,Tuesday,"16",16h-17h
B31EE321712C0180E0430A8394270180,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665474","1212323",LU,"1061","2011","11",November,November,aw403,Mittwoch,Wednesday,"14",14h-15h
B27F17F5163C0174E0430A8394270174,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2650917","1225585",LU,"1103","2011","11",November,November,aw403,Mittwoch,Wednesday,"14",14h-15h
B2051E615C0B012CE0430A839427012C,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2665795","1210013",LU,"1061","2011","11",November,November,aw403,Mittwoch,Wednesday,"16",16h-17h
B356570BE15F0050E0430A8394270050,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2651008","1225113",LU,"1103","2011","11",November,November,aw403,Mittwoch,Wednesday,"18",18h-19h
B380DBB1977C0028E0430A8394270028,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt439,andere,Other,"2661153","1216430",LU,"1040","2011","11",November,November,aw404,Donnerstag,Thursday,"14",14h-15h
B31F587547D10026E0430A8394270026,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2643986","1197471",LU,"1008","2011","11",November,November,aw404,Donnerstag,Thursday,"18",18h-19h
B3F750F28836002EE0430A839427002E,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2642303","1223852",LU,"1143","2011","11",November,November,aw405,Freitag,Friday,"17",17h-18h
B27B92D6C19E01F8E0430A83942701F8,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664022","1213471",LU,"1024","2011","11",November,November,aw405,Freitag,Friday,"19",19h-20h
B25F63CD822501C8E0430A83942701C8,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2651166","1194035",LU,"1002","2011","11",November,November,aw405,Freitag,Friday,"23",23h-00h
B53AC214549E0194E0430A8394270194,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2670832","1216994",LU,"1053","2011","11",November,November,aw406,Samstag,Saturday,"05",05h-06h
B46F8006513D0084E0430A8394270084,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665609","1210172",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"12",12h-13h
B2064567444D0142E0430A8394270142,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2642042","1219108",LU,"1151","2011","11",November,November,aw406,Samstag,Saturday,"13",13h-14h
B31F8985EEA500CAE0430A83942700CA,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as1,Unfall mit Getöteten,Accident with fatalities,false,true,false,rt439,andere,Other,"2641871","1229467",LU,"1125","2011","11",November,November,aw406,Samstag,Saturday,"15",15h-16h
B35658226B72002AE0430A839427002A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2657618","1207728",LU,"1066","2011","11",November,November,aw407,Sonntag,Sunday,"21",21h-22h
B35678F6AB8000A2E0430A83942700A2,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2648173","1212651",LU,"1107","2011","11",November,November,aw401,Montag,Monday,"07",07h-08h
B3820868E1C400D8E0430A83942700D8,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2643320","1199481",LU,"1008","2011","11",November,November,aw401,Montag,Monday,"07",07h-08h
B35656FAC85A009CE0430A839427009C,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2636269","1221731",LU,"1129","2011","11",November,November,aw402,Dienstag,Tuesday,"05",05h-06h
B439F7A4C4450172E0430A8394270172,at7,Parkierunfall,Accident when parking,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2663545","1212727",LU,"1061","2011","11",November,November,aw402,Dienstag,Tuesday,"11",11h-12h
B4847464527C0034E0430A8394270034,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664215","1213597",LU,"1024","2011","11",November,November,aw402,Dienstag,Tuesday,"16",16h-17h
B35658226C08002AE0430A839427002A,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2651305","1224934",LU,"1103","2011","11",November,November,aw402,Dienstag,Tuesday,"17",17h-18h
B41F014C249E005AE0430A839427005A,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2666097","1214342",LU,"1054","2011","11",November,November,aw404,Donnerstag,Thursday,"06",06h-07h
B40B732143B10174E0430A8394270174,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt439,andere,Other,"2635618","1231598",LU,"1139","2011","11",November,November,aw404,Donnerstag,Thursday,"12",12h-13h
B5B5DA0275400048E0430A8394270048,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664077","1224099",LU,"1031","2011","11",November,November,aw404,Donnerstag,Thursday,"14",14h-15h
B7E687B5E1180010E0430A8394270010,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665727","1209427",LU,"1061","2011","11",November,November,aw404,Donnerstag,Thursday,"23",23h-00h
B35656FAC694009CE0430A839427009C,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2650826","1225127",LU,"1103","2011","11",November,November,aw405,Freitag,Friday,"11",11h-12h
B38176FEECB6007EE0430A839427007E,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2661237","1209624",LU,"1059","2011","11",November,November,aw405,Freitag,Friday,"12",12h-13h
B41F014C474C005AE0430A839427005A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2661630","1214878",LU,"1024","2011","11",November,November,aw405,Freitag,Friday,"16",16h-17h
B40B732146710174E0430A8394270174,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt430,Autobahn,Motorway,"2657712","1220758",LU,"1102","2011","11",November,November,aw405,Freitag,Friday,"22",22h-23h
B35645292C49007AE0430A839427007A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2657410","1221162",LU,"1102","2011","11",November,November,aw405,Freitag,Friday,"23",23h-00h
B41F014C2902005AE0430A839427005A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2661534","1215560",LU,"1040","2011","11",November,November,aw406,Samstag,Saturday,"07",07h-08h
B4BE06D2FF0901AEE0430A83942701AE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665827","1210090",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"14",14h-15h
B40B732144220174E0430A8394270174,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663197","1212277",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"23",23h-00h
B439F7A4A8370172E0430A8394270172,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt430,Autobahn,Motorway,"2664401","1212874",LU,"1061","2011","11",November,November,aw401,Montag,Monday,"05",05h-06h
B422266D79F600B4E0430A83942700B4,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2672395","1219571",LU,"1065","2011","11",November,November,aw401,Montag,Monday,"18",18h-19h
B4BE0AB8F4C901C2E0430A83942701C2,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666549","1210614",LU,"1061","2011","11",November,November,aw401,Montag,Monday,"20",20h-21h
B497F8CDB18C0126E0430A8394270126,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666275","1211841",LU,"1061","2011","11",November,November,aw402,Dienstag,Tuesday,"07",07h-08h
B381EFBFF2B10002E0430A8394270002,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663921","1213703",LU,"1024","2011","11",November,November,aw402,Dienstag,Tuesday,"14",14h-15h
B35641CB6F3300C4E0430A83942700C4,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666914","1217877",LU,"1024","2011","11",November,November,aw402,Dienstag,Tuesday,"15",15h-16h
B497F8D4270000CEE0430A83942700CE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2653310","1220490",LU,"1094","2011","11",November,November,aw403,Mittwoch,Wednesday,"07",07h-08h
B48794976B260054E0430A8394270054,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2668402","1219478",LU,"1033","2011","11",November,November,aw403,Mittwoch,Wednesday,"07",07h-08h
B41EDCE3DEDB01A4E0430A83942701A4,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2664215","1214893",LU,"1024","2011","11",November,November,aw403,Mittwoch,Wednesday,"10",10h-11h
B497F8CDB3660126E0430A8394270126,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665593","1210264",LU,"1061","2011","11",November,November,aw403,Mittwoch,Wednesday,"16",16h-17h
B445E513D06B0152E0430A8394270152,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666154","1211778",LU,"1061","2011","11",November,November,aw403,Mittwoch,Wednesday,"18",18h-19h
B497F8CDB6550126E0430A8394270126,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2666050","1212575",LU,"1061","2011","11",November,November,aw403,Mittwoch,Wednesday,"18",18h-19h
B46F8176712E01FCE0430A83942701FC,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2661727","1215800",LU,"1040","2011","11",November,November,aw404,Donnerstag,Thursday,"17",17h-18h
B445E513F5240152E0430A8394270152,at8,Fussgängerunfall,Accident involving pedestrian(s),as1,Unfall mit Getöteten,Accident with fatalities,true,false,false,rt433,Nebenstrasse,Minor road,"2665845","1207426",LU,"1058","2011","11",November,November,aw404,Donnerstag,Thursday,"22",22h-23h
B5C58302FBD60156E0430A8394270156,at8,Fussgängerunfall,Accident involving pedestrian(s),as1,Unfall mit Getöteten,Accident with fatalities,true,false,false,rt433,Nebenstrasse,Minor road,"2649257","1213702",LU,"1107","2011","11",November,November,aw404,Donnerstag,Thursday,"23",23h-00h
B76C73027C03008EE0430A839427008E,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2665796","1210215",LU,"1061","2011","11",November,November,aw405,Freitag,Friday,"12",12h-13h
B439F7A4AEDF0172E0430A8394270172,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2663276","1216277",LU,"1040","2011","11",November,November,aw406,Samstag,Saturday,"04",04h-05h
B46F817672EE01FCE0430A83942701FC,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2662601","1211248",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"10",10h-11h
B41F014C2671005AE0430A839427005A,at4,Einbiegeunfall,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2663094","1216217",LU,"1040","2011","11",November,November,aw406,Samstag,Saturday,"15",15h-16h
B4847A6EF3F701E2E0430A83942701E2,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2664384","1212503",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"18",18h-19h
B59D604E2651014EE0430A839427014E,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2665557","1207126",LU,"1058","2011","11",November,November,aw406,Samstag,Saturday,"21",21h-22h
B5C61F1832C501E6E0430A83942701E6,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665563","1211385",LU,"1061","2011","11",November,November,aw406,Samstag,Saturday,"23",23h-00h
B356A1BD09BD00C2E0430A83942700C2,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2665131","1213689",LU,"1054","2011","11",November,November,aw407,Sonntag,Sunday,"02",02h-03h
B59D7F37EFE20072E0430A8394270072,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2669550","1212479",LU,"1061","2011","11",November,November,aw407,Sonntag,Sunday,"06",06h-07h
B4847A6EF17501E2E0430A83942701E2,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665331","1212687",LU,"1061","2011","11",November,November,aw401,Montag,Monday,"05",05h-06h
B8ECE5CEF85400B4E0430A83942700B4,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt439,andere,Other,"2661156","1219758",LU,"1037","2011","11",November,November,aw401,Montag,Monday,"06",06h-07h
B72FEA4AEECA006AE0430A839427006A,at4,Einbiegeunfall,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2662470","1216477",LU,"1040","2011","11",November,November,aw401,Montag,Monday,"06",06h-07h
B526ED0573230182E0430A8394270182,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2664506","1211811",LU,"1061","2011","11",November,November,aw401,Montag,Monday,"07",07h-08h
B7CFD451BCE4014AE0430A839427014A,at3,Abbiegeunfall,Accident when turning left or right,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666211","1212161",LU,"1061","2011","11",November,November,aw401,Montag,Monday,"10",10h-11h
B46F8176800501FCE0430A83942701FC,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2654607","1227200",LU,"1081","2011","11",November,November,aw401,Montag,Monday,"17",17h-18h
B5B5DA17990C017CE0430A839427017C,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2649146","1227057",LU,"1089","2011","11",November,November,aw401,Montag,Monday,"19",19h-20h
B48474644D970034E0430A8394270034,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2669021","1216567",LU,"1052","2011","11",November,November,aw401,Montag,Monday,"19",19h-20h
B4721C5E3C7C00D2E0430A83942700D2,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2663566","1214360",LU,"1024","2011","11",November,November,aw402,Dienstag,Tuesday,"06",06h-07h
B46F800645660084E0430A8394270084,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,true,rt433,Nebenstrasse,Minor road,"2661271","1210510",LU,"1061","2011","11",November,November,aw402,Dienstag,Tuesday,"06",06h-07h
B4BE065B6B2F0004E0430A8394270004,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt434,Nebenanlage,Motorway side installation,"2641048","1229378",LU,"1125","2011","11",November,November,aw402,Dienstag,Tuesday,"09",09h-10h
B40B732148720174E0430A8394270174,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2650095","1225258",LU,"1103","2011","11",November,November,aw402,Dienstag,Tuesday,"11",11h-12h
B667242E1CAF008CE0430A839427008C,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2667907","1213746",LU,"1054","2011","11",November,November,aw402,Dienstag,Tuesday,"17",17h-18h
B4977BB78D1A01ECE0430A83942701EC,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2650160","1224746",LU,"1103","2011","11",November,November,aw402,Dienstag,Tuesday,"17",17h-18h
B484746444650034E0430A8394270034,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2666113","1214354",LU,"1054","2011","11",November,November,aw403,Mittwoch,Wednesday,"07",07h-08h
